0,0.000722057,0.958216,0.0636813,-0.0427556,-0.113604,0.000576661,0.0104236,-2.08937,0,1.41498,22.109
0.0558351,0.000411948,0.951533,0.0631633,-0.0121693,-0.12948,-0.00570341,0.0102825,-2.08946,0.00301145,1.43079,22.2024
0.066073,0.000220511,0.949936,0.0631519,-0.0124035,-0.120642,-0.00379555,0.0102611,-2.08944,0.00301145,1.43503,22.1808
0.099328,-0.000273889,0.947496,0.0630824,-0.0185404,-0.110344,-0.00341498,0.0102203,-2.08954,0.00301145,1.4418,22.2645
0.132604,-0.00220029,0.944284,0.0635807,-0.0441371,-0.0873509,0.0079797,0.0102663,-2.08952,0.00301145,1.4523,21.0421
0.165904,-0.00527199,0.940771,0.0643737,-0.0773665,-0.0934436,0.019644,0.0104947,-2.08954,0.00301145,1.46113,20.3439
0.199082,-0.00942676,0.937659,0.06599,-0.136843,-0.114344,0.0516706,0.0108287,-2.08943,0.00301145,1.46882,19.8134
0.232315,-0.0145356,0.93354,0.0670277,-0.128117,-0.107245,0.0317621,0.0112537,-2.08941,0.00301145,1.4791,19.5637
0.265621,-0.0134961,0.93094,0.0660014,0.00768421,-0.0763099,-0.019235,0.0108756,-2.08945,0.00301145,1.48804,19.1283
0.298862,-0.00897817,0.929968,0.0638095,0.119784,-0.0501784,-0.0652934,0.0101026,-2.0894,0.00301145,1.49334,19.0453
0.332101,0.00145263,0.930509,0.0593855,0.24132,0.00412555,-0.102794,0.00846786,-2.08936,0.00301145,1.49895,18.9796
0.365328,0.00985414,0.931896,0.0561562,0.297527,0.0381069,-0.119516,0.00728337,-2.08927,0.00301145,1.50114,18.4245
0.398622,0.0255327,0.935252,0.0499105,0.397702,0.0786535,-0.157253,0.0052633,-2.08913,0.00301145,1.50397,18.2379
0.431891,0.0485066,0.940472,0.0411383,0.566243,0.121154,-0.213814,0.00250085,-2.089,0.00301145,1.50566,18.2481
0.466131,0.0657946,0.94384,0.0360724,0.654337,0.129804,-0.209714,0.000511515,-2.08902,0.00301145,1.50681,18.2898
0.499449,0.0957387,0.949522,0.0265531,0.75315,0.14191,-0.235033,-0.00293345,-2.08893,0.00301145,1.50917,18.7487
0.532692,0.125762,0.956104,0.0169528,0.776176,0.165137,-0.248763,-0.0061305,-2.08923,0.00301145,1.51039,19.8915
0.565921,0.145152,0.960413,0.0110039,0.764768,0.167624,-0.239896,-0.00809491,-2.08951,0.00301145,1.5113,22.31
0.599202,0.175144,0.966076,0.00216085,0.783928,0.15047,-0.232534,-0.0111289,-2.08989,0.00301145,1.514,24.3605
0.632546,0.196766,0.969945,-0.00418711,0.828644,0.152085,-0.245917,-0.0133567,-2.09022,0.00301145,1.51943,26.4321
