0.00391115,0.0585842,0.00636234,0,0.00040482,-0.00045006,0,2.12203e-314,1.38832e-321,1,-1,0,0
0.0168371,0.0585713,0.00634811,0,-0.000136441,-0.0007011,0,2.12203e-314,1.38832e-321,1,-1,-0.000500434,-0.000708452
0.0293238,0.0580988,0.00597735,0,-0.0146848,-0.0118879,0,2.12203e-314,1.38832e-321,1,-1,0.00913811,-0.00369576
0.041975,0.0585806,0.00637283,0,0.00567559,0.00476169,0,2.12203e-314,1.38832e-321,1,-1,-0.00443164,0.0013287
0.0545338,0.0585717,0.00633856,0,0.00321062,0.00187111,0,2.12203e-314,1.38832e-321,1,-1,-0.00211549,-1.92814e-05
0.0673566,0.058566,0.00637836,0,0.00180222,0.00234683,0,2.12203e-314,1.38832e-321,1,-1,-0.00157214,0.00104064
0.0799265,0.0585877,0.00635227,0,0.00177095,0.000640356,0,2.12203e-314,1.38832e-321,1,-1,-3.57344e-05,0.000540005
0.0926612,0.0585731,0.00634894,0,0.000647396,0.000292462,0,2.12203e-314,1.38832e-321,1,-1,0.000555771,0.000763509
0.105284,0.0585635,0.00635032,0,0.000102488,0.00022181,0,2.12203e-314,1.38832e-321,1,-1,-0.000145432,-0.000284021
0.11783,0.0580972,0.00598569,0,-0.0142782,-0.0110791,0,2.12203e-314,1.38832e-321,1,-1,0.00934838,-0.002828
0.130641,0.0585697,0.00636542,0,0.00546204,0.00463386,0,2.12203e-314,1.38832e-321,1,-1,-0.00570742,0.000533674
0.143416,0.0585872,0.00635741,0,0.00388287,0.00260386,0,2.12203e-314,1.38832e-321,1,-1,-0.00258781,9.75774e-05
0.155895,0.0580949,0.00594647,0,-0.012836,-0.011107,0,2.12203e-314,1.38832e-321,1,-1,0.0101102,-0.00298008
0.168501,0.0585836,0.00635492,0,0.00707578,0.00568176,0,2.12203e-314,1.38832e-321,1,-1,-0.00495252,0.00175619
0.181036,0.0580936,0.00595886,0,-0.0107388,-0.00870287,0,2.12203e-314,1.38832e-321,1,-1,0.00708524,-0.00249571
0.194023,0.0585999,0.00634991,0,0.00844824,0.00627437,0,2.12203e-314,1.38832e-321,1,-1,-0.00567713,0.00143161
0.206522,0.0585792,0.00636043,0,0.00455036,0.00417833,0,2.12203e-314,1.38832e-321,1,-1,-0.00312676,0.001684
0.219337,0.0580811,0.00591247,0,-0.0122021,-0.0109225,0,2.12203e-314,1.38832e-321,1,-1,0.00976519,-0.00294431
0.231855,0.0585798,0.00636069,0,0.00787639,0.00710799,0,2.12203e-314,1.38832e-321,1,-1,-0.0028369,0.00398465
0.244303,0.0580986,0.00591823,0,-0.010078,-0.00935066,0,2.12203e-314,1.38832e-321,1,-1,0.0106715,-0.00177108
0.257093,0.058565,0.00632348,0,0.00788052,0.00648408,0,2.12203e-314,1.38832e-321,1,-1,-0.00587774,0.0018374
0.269644,0.0585843,0.00637892,0,0.00543473,0.00568641,0,2.12203e-314,1.38832e-321,1,-1,-0.00546622,0.00157725
0.282412,0.0585969,0.00637576,0,0.00371853,0.00339681,0,2.12203e-314,1.38832e-321,1,-1,-0.00419331,0.000266278
0.295144,0.0585809,0.00634993,0,0.00179714,0.00130332,0,2.12203e-314,1.38832e-321,1,-1,-0.00288982,-0.000876771
0.307535,0.058087,0.00597693,0,-0.0142764,-0.0108156,0,2.12203e-314,1.38832e-321,1,-1,0.00862567,-0.00322728
0.320421,0.0585776,0.00637589,0,0.00592451,0.00530527,0,2.12203e-314,1.38832e-321,1,-1,-0.00443823,0.00172512
0.333147,0.0585725,0.00635744,0,0.0034826,0.00269871,0,2.12203e-314,1.38832e-321,1,-1,-0.00326705,0.000191562
0.345825,0.0585817,0.00636972,0,0.00242043,0.0020311,0,2.12203e-314,1.38832e-321,1,-1,-0.00122729,0.000801072
0.358463,0.0585636,0.00637798,0,0.000932894,0.00149942,0,2.12203e-314,1.38832e-321,1,-1,-0.000561861,0.00103228
0.371127,0.0580907,0.00588195,0,-0.0138373,-0.014194,0,2.12203e-314,1.38832e-321,1,-1,0.0138095,-0.00379107
0.383561,0.0580902,0.00589111,0,-0.00851217,-0.0084325,0,2.12203e-314,1.38832e-321,1,-1,0.00970321,-0.00163901
0.396347,0.0580869,0.00590111,0,-0.00532866,-0.00487694,0,2.12203e-314,1.38832e-321,1,-1,0.00652529,3.83352e-05
0.408979,0.0585722,0.00628524,0,0.0115524,0.00873821,0,2.12203e-314,1.38832e-321,1,-1,-0.00686657,0.0028639
0.421935,0.0585532,0.00633049,0,0.00652642,0.00671421,0,2.12203e-314,1.38832e-321,1,-1,-0.00618663,0.00174277
0.434368,0.0585847,0.00639853,0,0.00498824,0.006235,0,2.12203e-314,1.38832e-321,1,-1,-0.0070026,0.00172164
0.447026,0.0585856,0.00637753,0,0.00308805,0.00318881,0,2.12203e-314,1.38832e-321,1,-1,-0.0047381,9.43328e-05
0.459619,0.0585656,0.00641201,0,0.0012852,0.00301481,0,2.12203e-314,1.38832e-321,1,-1,-0.00319786,0.000615457
0.47234,0.058583,0.00637711,0,0.00131734,0.000792946,0,2.12203e-314,1.38832e-321,1,-1,-0.00125749,8.80088e-05
0.485144,0.0585626,0.0063375,0,0.000193796,-0.000706716,0,2.12203e-314,1.38832e-321,1,-1,0.000828118,-0.000342392
0.497705,0.0585755,0.00634727,0,0.000514167,-0.000133883,0,2.12203e-314,1.38832e-321,1,-1,0.00184656,0.000406811
0.510249,0.0585712,0.00635166,0,0.000184624,5.26046e-05,0,2.12203e-314,1.38832e-321,1,-1,0.000505288,0.00058065
0.522899,0.0585737,0.0062942,0,0.000188689,-0.00172036,0,2.12203e-314,1.38832e-321,1,-1,0.000630948,-0.00129514
0.535696,0.0580812,0.00590838,0,-0.014732,-0.0126898,0,2.12203e-314,1.38832e-321,1,-1,0.0113253,-0.00348605
0.548292,0.0585538,0.00633591,0,0.00542827,0.00530377,0,2.12203e-314,1.38832e-321,1,-1,-0.00418246,0.0018768
0.560918,0.0585651,0.00637159,0,0.00367853,0.00434768,0,2.12203e-314,1.38832e-321,1,-1,-0.003814,0.0015504
0.573796,0.0580748,0.00591063,0,-0.012431,-0.011142,0,2.12203e-314,1.38832e-321,1,-1,0.00901566,-0.00361024
0.586204,0.0585671,0.00642634,0,0.00767748,0.00919561,0,2.12203e-314,1.38832e-321,1,-1,-0.00851266,0.00291964
0.598884,0.0585611,0.00636419,0,0.00453235,0.00375591,0,2.12203e-314,1.38832e-321,1,-1,-0.00280553,0.00134278
0.611655,0.0585544,0.00632011,0,0.00257908,0.000974939,0,2.12203e-314,1.38832e-321,1,-1,-0.00143367,-0.000214935
0.62427,0.0581022,0.00592105,0,-0.0122488,-0.0116079,0,2.12203e-314,1.38832e-321,1,-1,0.0113023,-0.00283959
0.637061,0.058566,0.00633246,0,0.00646977,0.0052822,0,2.12203e-314,1.38832e-321,1,-1,-0.0041115,0.00170549
0.649553,0.0585621,0.00629682,0,0.0038539,0.0021431,0,2.12203e-314,1.38832e-321,1,-1,-0.00242531,-2.32866e-05
0.662111,0.0585567,0.00633133,0,0.00220106,0.00237655,0,2.12203e-314,1.38832e-321,1,-1,-0.00185172,0.00096718
0.674842,0.0585797,0.0063653,0,0.00204686,0.00248931,0,2.12203e-314,1.38832e-321,1,-1,-0.00288234,0.000597662
0.687587,0.0585767,0.00635112,0,0.00116891,0.00109944,0,2.12203e-314,1.38832e-321,1,-1,-0.00142796,0.00011766
0.700348,0.0585775,0.00638449,0,0.000741203,0.0016841,0,2.12203e-314,1.38832e-321,1,-1,-0.00286168,-0.000294423
0.712978,0.058564,0.00637022,0,4.26177e-05,0.000598456,0,2.12203e-314,1.38832e-321,1,-1,-0.000686036,0.000280695
0.725625,0.0585795,0.00634044,0,0.000500386,-0.000541309,0,2.12203e-314,1.38832e-321,1,-1,0.00109564,0.000227394
0.738413,0.0585764,0.00633621,0,0.000211599,-0.000459913,0,2.12203e-314,1.38832e-321,1,-1,0.00165024,0.000256522
0.750781,0.0585758,0.00633841,0,0.00011339,-0.000213819,0,2.12203e-314,1.38832e-321,1,-1,-0.000187892,-0.000400769
0.763705,0.0585721,0.00635711,0,-4.15011e-05,0.000426964,0,2.12203e-314,1.38832e-321,1,-1,-0.000689252,0.00030427
0.776363,0.0585674,0.00633428,0,-0.000170468,-0.000433747,0,2.12203e-314,1.38832e-321,1,-1,0.00110729,1.98268e-05
0.788926,0.0585534,0.00632562,0,-0.000532306,-0.000532373,0,2.12203e-314,1.38832e-321,1,-1,0.000181311,-0.000604635
0.801516,0.0585575,0.00636117,0,-0.000202135,0.000762583,0,2.12203e-314,1.38832e-321,1,-1,-0.000494189,0.000611756
0.814167,0.0580974,0.00596579,0,-0.0141579,-0.0115913,0,2.12203e-314,1.38832e-321,1,-1,0.00998337,-0.00314124
0.827518,0.0585808,0.00634737,0,0.00527616,0.0039097,0,2.12203e-314,1.38832e-321,1,-1,-0.0041697,0.000480068
0.839371,0.0585842,0.00638535,0,0.00335037,0.00363756,0,2.12203e-314,1.38832e-321,1,-1,-0.0047453,0.000394658
0.852043,0.0585803,0.00639404,0,0.00194004,0.00249866,0,2.12203e-314,1.38832e-321,1,-1,-0.00294154,0.000482497
0.86479,0.0585715,0.00635118,0,0.000924825,0.000237115,0,2.12203e-314,1.38832e-321,1,-1,-0.00124128,-0.000694875
0.877419,0.0585838,0.00635402,0,0.000943533,0.000232394,0,2.12203e-314,1.38832e-321,1,-1,-0.000429453,-0.00019463
0.890022,0.0585759,0.00636321,0,0.000336358,0.000424048,0,2.12203e-314,1.38832e-321,1,-1,-0.000813584,-0.000402868
0.902908,0.0585646,0.00637698,0,-0.000129837,0.000672849,0,2.12203e-314,1.38832e-321,1,-1,-0.00135811,-0.000112045
0.915329,0.0585743,0.0063504,0,0.000220274,-0.000412553,0,2.12203e-314,1.38832e-321,1,-1,0.000361164,-2.06367e-05
0.928134,0.058585,0.00638827,0,0.000457843,0.000887899,0,2.12203e-314,1.38832e-321,1,-1,0.000550839,0.0009357
0.940691,0.0585663,0.00635763,0,-0.00029274,-0.000396283,0,2.12203e-314,1.38832e-321,1,-1,0.00117879,0.000439922
0.953448,0.0585691,0.00634383,0,-9.57576e-05,-0.000660972,0,2.12203e-314,1.38832e-321,1,-1,0.00172537,0.00064813
0.965926,0.0585773,0.00633632,0,0.000194164,-0.000638222,0,2.12203e-314,1.38832e-321,1,-1,0.00126696,-0.000370465
0.978781,0.0585505,0.00633395,0,-0.000683542,-0.000462863,0,2.12203e-314,1.38832e-321,1,-1,0.000748014,0.000108945
0.991278,0.0585933,0.00633657,0,0.000902058,-0.000203453,0,2.12203e-314,1.38832e-321,1,-1,0.000614475,0.000308064
1.00439,0.0580955,0.00595814,0,-0.0140919,-0.0112581,0,2.12203e-314,1.38832e-321,1,-1,0.00894053,-0.00365284
1.01655,0.058091,0.00596026,0,-0.00879895,-0.00684668,0,2.12203e-314,1.38832e-321,1,-1,0.00398657,-0.00292448
1.0294,0.0585817,0.00639501,0,0.00932335,0.00884301,0,2.12203e-314,1.38832e-321,1,-1,-0.00771782,0.0027988
1.04194,0.0581149,0.00593642,0,-0.00863716,-0.00868168,0,2.12203e-314,1.38832e-321,1,-1,0.00725016,-0.00277686
1.05457,0.0585675,0.00637197,0,0.00852146,0.00797501,0,2.12203e-314,1.38832e-321,1,-1,-0.00630353,0.00273543
1.06728,0.0585779,0.00639128,0,0.0055502,0.00548416,0,2.12203e-314,1.38832e-321,1,-1,-0.00428143,0.00202629
1.07991,0.0585709,0.00635353,0,0.00319549,0.00221457,0,2.12203e-314,1.38832e-321,1,-1,-0.00308611,-0.000237463
1.09263,0.0585791,0.00639738,0,0.00221093,0.00268993,0,2.12203e-314,1.38832e-321,1,-1,-0.00338333,0.000277344
1.10526,0.0585834,0.0063656,0,0.00148777,0.000680935,0,2.12203e-314,1.38832e-321,1,-1,-0.00100241,-0.000342616
1.11796,0.0585803,0.00636319,0,0.000820812,0.000344882,0,2.12203e-314,1.38832e-321,1,-1,0.00108118,0.00115434
1.1305,0.0581023,0.00595983,0,-0.0142054,-0.0122002,0,2.12203e-314,1.38832e-321,1,-1,0.0118221,-0.00282994
1.14329,0.0585528,0.00637625,0,0.0048718,0.00507343,0,2.12203e-314,1.38832e-321,1,-1,-0.00467958,0.00115604
1.15577,0.0585592,0.00634355,0,0.00318858,0.00210459,0,2.12203e-314,1.38832e-321,1,-1,-0.00189743,0.00060456
1.1685,0.0580844,0.00589069,0,-0.0124356,-0.0124349,0,2.12203e-314,1.38832e-321,1,-1,0.0113209,-0.00354314
1.1814,0.058564,0.00633958,0,0.00670776,0.00578863,0,2.12203e-314,1.38832e-321,1,-1,-0.00354346,0.0023459
1.19379,0.0585588,0.00629954,0,0.0039564,0.00230829,0,2.12203e-314,1.38832e-321,1,-1,-0.000714993,0.00129665
1.20633,0.0580786,0.00589859,0,-0.012353,-0.0109249,0,2.12203e-314,1.38832e-321,1,-1,0.0106385,-0.00280064
1.21913,0.0581215,0.00591805,0,-0.00629152,-0.00612297,0,2.12203e-314,1.38832e-321,1,-1,0.0052611,-0.00188285
1.23171,0.0585705,0.00635987,0,0.00990896,0.00979115,0,2.12203e-314,1.38832e-321,1,-1,-0.00973901,0.00276588
1.24457,0.0585795,0.00634324,0,0.00635503,0.00551424,0,2.12203e-314,1.38832e-321,1,-1,-0.00587094,0.000870058
1.25726,0.0585872,0.00639444,0,0.00413483,0.00494381,0,2.12203e-314,1.38832e-321,1,-1,-0.00541535,0.00107531
1.26974,0.0585759,0.00635338,0,0.00219031,0.00176642,0,2.12203e-314,1.38832e-321,1,-1,-0.000501844,0.0012958
1.28251,0.0585872,0.00634158,0,0.00168817,0.000728499,0,2.12203e-314,1.38832e-321,1,-1,5.21382e-05,0.000245215
1.29493,0.0585668,0.00632859,0,0.000403877,4.39374e-05,0,2.12203e-314,1.38832e-321,1,-1,0.000367103,0.000160689
1.30797,0.0585811,0.00633561,0,0.00066969,0.000234757,0,2.12203e-314,1.38832e-321,1,-1,0.000529365,0.000546835
1.32051,0.0580982,0.00588246,0,-0.0144543,-0.0138064,0,2.12203e-314,1.38832e-321,1,-1,0.0132248,-0.00377586
1.33305,0.0585842,0.00629579,0,0.00607714,0.00423938,0,2.12203e-314,1.38832e-321,1,-1,-0.00278243,0.00134117
1.34577,0.0585834,0.00629588,0,0.00370818,0.00260639,0,2.12203e-314,1.38832e-321,1,-1,-0.0014263,0.00115727
1.35834,0.0585696,0.00629797,0,0.00185455,0.0016648,0,2.12203e-314,1.38832e-321,1,-1,-0.00175746,0.00058469
1.37141,0.0585719,0.00633595,0,0.00120635,0.0021438,0,2.12203e-314,1.38832e-321,1,-1,-0.00262909,0.000318518
1.38363,0.058563,0.00633678,0,0.000458857,0.00134286,0,2.12203e-314,1.38832e-321,1,-1,-0.00195613,0.000123143
1.39636,0.0585739,0.00633456,0,0.000612154,0.000757418,0,2.12203e-314,1.38832e-321,1,-1,-0.0015609,-7.97287e-05
1.40935,0.0585916,0.00634862,0,0.000902683,0.000882606,0,2.12203e-314,1.38832e-321,1,-1,-0.000746689,0.000136017
1.42171,0.0585743,0.00632599,0,1.3158e-05,-0.000164661,0,2.12203e-314,1.38832e-321,1,-1,0.000888947,0.000388931
1.43485,0.0585758,0.00634283,0,5.25298e-05,0.000393483,0,2.12203e-314,1.38832e-321,1,-1,-0.000306627,0.000482155
1.44698,0.0586007,0.00631914,0,0.000823288,-0.000512093,0,2.12203e-314,1.38832e-321,1,-1,0.000773939,-0.000450989
1.45949,0.0585828,0.00633163,0,-4.54635e-05,7.08747e-05,0,2.12203e-314,1.38832e-321,1,-1,-0.000617504,-0.000385898
1.47237,0.0585722,0.00632705,0,-0.00034397,-9.37402e-05,0,2.12203e-314,1.38832e-321,1,-1,-0.000408566,-0.000173159
1.48497,0.0580882,0.00590705,0,-0.0150356,-0.0129198,0,2.12203e-314,1.38832e-321,1,-1,0.0110933,-0.00400218
1.49763,0.058559,0.00632027,0,0.00512043,0.00466222,0,2.12203e-314,1.38832e-321,1,-1,-0.00401765,0.00147849
1.51048,0.0585792,0.00635417,0,0.00375063,0.00388128,0,2.12203e-314,1.38832e-321,1,-1,-0.00311516,0.00159849
1.52283,0.0585598,0.00631022,0,0.00169801,0.00101068,0,2.12203e-314,1.38832e-321,1,-1,-0.000677873,0.000114571
1.53566,0.0585653,0.00634972,0,0.00120802,0.00180856,0,2.12203e-314,1.38832e-321,1,-1,-0.000617996,0.00134445
1.54831,0.0585867,0.00631659,0,0.00139203,0.000100125,0,2.12203e-314,1.38832e-321,1,-1,0.00152086,0.000690613
1.56097,0.0580968,0.0058489,0,-0.0140692,-0.0141879,0,2.12203e-314,1.38832e-321,1,-1,0.0126268,-0.00460441
1.57361,0.0585621,0.00628929,0,0.00557227,0.00473902,0,2.12203e-314,1.38832e-321,1,-1,-0.00319739,0.0019854
1.58603,0.0581072,0.00588864,0,-0.0107081,-0.00953346,0,2.12203e-314,1.38832e-321,1,-1,0.00942482,-0.00253156
1.59894,0.0580992,0.00588542,0,-0.0068148,-0.0059509,0,2.12203e-314,1.38832e-321,1,-1,0.00429136,-0.00235582
1.61151,0.0585762,0.00637962,0,0.0104653,0.0115242,0,2.12203e-314,1.38832e-321,1,-1,-0.0123741,0.00280748
1.62431,0.0585818,0.00642439,0,0.00659772,0.00842635,0,2.12203e-314,1.38832e-321,1,-1,-0.00926997,0.00211613
1.637,0.0585727,0.00636535,0,0.00377386,0.00337843,0,2.12203e-314,1.38832e-321,1,-1,-0.0056043,-0.000865326
1.64967,0.0585743,0.00641573,0,0.00236496,0.00360835,0,2.12203e-314,1.38832e-321,1,-1,-0.00379742,0.000949292
1.66227,0.0585792,0.00635162,0,0.00160254,0.000251891,0,2.12203e-314,1.38832e-321,1,-1,-0.000456414,-0.000318666
1.67573,0.058562,0.00633972,0,0.000492793,-0.000186372,0,2.12203e-314,1.38832e-321,1,-1,0.00128279,0.000373662
1.6876,0.0585882,0.00632123,0,0.00115366,-0.000715631,0,2.12203e-314,1.38832e-321,1,-1,0.00129099,-0.000225494
1.70033,0.0585799,0.00633476,0,0.000459228,-2.98545e-05,0,2.12203e-314,1.38832e-321,1,-1,0.00054927,0.000334983
1.71281,0.0581034,0.00590803,0,-0.0144597,-0.0132175,0,2.12203e-314,1.38832e-321,1,-1,0.0118903,-0.0037076
1.72564,0.0585794,0.00637866,0,0.00543559,0.00603467,0,2.12203e-314,1.38832e-321,1,-1,-0.00374281,0.00297419
1.73812,0.0585813,0.00637997,0,0.00339718,0.00374634,0,2.12203e-314,1.38832e-321,1,-1,-0.00467978,0.000347858
1.75066,0.0585555,0.00638657,0,0.00129089,0.00250423,0,2.12203e-314,1.38832e-321,1,-1,-0.00387677,0.000192329
1.76354,0.058591,0.00637851,0,0.00185613,0.00129621,0,2.12203e-314,1.38832e-321,1,-1,-0.00106345,0.00035579
1.77619,0.0585514,0.00638931,0,-6.66462e-05,0.00112564,0,2.12203e-314,1.38832e-321,1,-1,-0.00145839,8.84886e-05
1.78904,0.0580714,0.00592602,0,-0.0144502,-0.0132163,0,2.12203e-314,1.38832e-321,1,-1,0.0112184,-0.00381362
1.80148,0.0580747,0.00594328,0,-0.00877427,-0.00758092,0,2.12203e-314,1.38832e-321,1,-1,0.00694179,-0.00203041
