0,-0.0711584,0.372796,0.0367886,-0.0882733,-1.86797,
0.0292965,-0.0730229,0.374931,0.0385998,-0.0880307,-1.86802,
0.0601038,-0.0722757,0.380273,0.0373382,-0.088167,-1.8685,
0.100138,-0.071512,0.387228,0.0368903,-0.0882575,-1.86902,
0.130653,-0.0754296,0.390573,0.0406424,-0.0876491,-1.86902,
0.160097,-0.075346,0.395444,0.0413773,-0.0874972,-1.8691,
0.200438,-0.0761926,0.402537,0.0428893,-0.0872722,-1.8696,
0.230231,-0.0773276,0.406808,0.0442253,-0.0872118,-1.86997,
0.261192,-0.0781,0.411604,0.0440979,-0.0871868,-1.87013,
0.299588,-0.0795994,0.415278,0.0442707,-0.0870389,-1.87009,
0.330694,-0.0809519,0.419304,0.0449295,-0.0870029,-1.87041,
0.35978,-0.0816254,0.421347,0.0453164,-0.0869155,-1.87013,
0.389313,-0.0835612,0.422255,0.0469444,-0.0867135,-1.87043,
0.430115,-0.0840647,0.422249,0.0473594,-0.0866899,-1.87044,
0.460557,-0.0849623,0.422066,0.0480729,-0.0865383,-1.87055,
0.500178,-0.0847235,0.418721,0.0475214,-0.0865382,-1.87041,
0.530113,-0.0857439,0.415109,0.0487391,-0.0863643,-1.8703,
0.559601,-0.0850571,0.412857,0.0480231,-0.0863808,-1.86999,
0.600255,-0.0901283,0.407834,0.0534477,-0.0856542,-1.8699,
0.630029,-0.091929,0.404787,0.0553202,-0.0853249,-1.86975,
0.659176,-0.0954821,0.401372,0.0589745,-0.0846977,-1.86958,
0.69907,-0.099525,0.395378,0.063635,-0.0840864,-1.8695,
0.730026,-0.103328,0.392202,0.0664576,-0.0834822,-1.86923,
0.759674,-0.107547,0.387437,0.0707696,-0.0827969,-1.86901,
0.799748,-0.110187,0.381403,0.0734219,-0.0823309,-1.86874,
0.829943,-0.107966,0.378628,0.0697784,-0.0827343,-1.86845,
0.860361,-0.1066,0.373131,0.0695026,-0.0829008,-1.86839,
0.900154,-0.10376,0.367211,0.0659642,-0.0835229,-1.86795,
0.930215,-0.0997448,0.364386,0.062102,-0.0840162,-1.86754,
0.959606,-0.0930537,0.36151,0.0553338,-0.0851091,-1.86731,
1.00024,-0.0792064,0.353336,0.0417715,-0.0873155,-1.86664,
1.03013,-0.0673142,0.350884,0.0308016,-0.0892264,-1.86628,
1.0604,-0.0533566,0.348246,0.0171131,-0.0914488,-1.86607,
1.09935,-0.0181878,0.342253,-0.0166838,-0.0969162,-1.86532,
1.12987,0.00425079,0.340537,-0.037158,-0.100466,-1.86538,
1.16078,0.0247796,0.337836,-0.0570238,-0.103792,-1.86505,
1.19948,0.0730416,0.333985,-0.102844,-0.111582,-1.86525,
1.22994,0.0967203,0.332507,-0.124985,-0.115408,-1.8655,
1.26048,0.123826,0.330957,-0.151047,-0.119751,-1.86581,
1.2999,0.167023,0.331297,-0.19254,-0.126605,-1.86717,
1.32917,0.206763,0.331287,-0.231402,-0.133096,-1.86819,
1.36335,0.234865,0.331078,-0.258686,-0.137583,-1.86928,
1.38993,0.277303,0.332815,-0.300652,-0.144282,-1.87146,
1.42952,0.318457,0.336018,-0.340815,-0.150597,-1.87396,
1.46055,0.341686,0.336906,-0.36275,-0.15408,-1.87514,
1.49957,0.377954,0.340544,-0.396632,-0.159169,-1.87762,
1.53027,0.410367,0.344454,-0.425171,-0.163417,-1.87999,
1.56013,0.429316,0.346701,-0.440434,-0.16574,-1.88144,
1.59884,0.459817,0.350969,-0.465867,-0.16936,-1.88375,
1.62929,0.478993,0.353926,-0.481297,-0.171565,-1.8852,
1.66042,0.502488,0.358764,-0.498736,-0.173901,-1.88704,
1.69994,0.525626,0.361682,-0.513907,-0.176145,-1.8887,
1.72974,0.538122,0.365531,-0.520888,-0.177003,-1.88976,
1.75948,0.556264,0.370139,-0.530747,-0.178376,-1.89096,
1.79892,0.575242,0.373438,-0.539277,-0.179602,-1.89206,
1.83053,0.581976,0.376667,-0.538225,-0.17948,-1.89231,
1.85975,0.595009,0.379955,-0.539315,-0.179629,-1.89287,
1.89959,0.605902,0.381752,-0.536809,-0.179598,-1.89283,
1.92979,0.613281,0.384566,-0.535413,-0.17934,-1.893,
1.95919,0.617973,0.384963,-0.530367,-0.178845,-1.89274,
1.99957,0.627417,0.386699,-0.52047,-0.177756,-1.89227,
2.02991,0.629523,0.388081,-0.51268,-0.176736,-1.89193,
2.05927,0.630275,0.386898,-0.502744,-0.17566,-1.89124,
2.0997,0.63508,0.384487,-0.486746,-0.174473,-1.88924,
2.12977,0.63339,0.383925,-0.474626,-0.172949,-1.88848,
2.15869,0.63123,0.38138,-0.461585,-0.171472,-1.8873,
2.19963,0.626202,0.379225,-0.440399,-0.169018,-1.88538,
2.22964,0.619097,0.374989,-0.415908,-0.166252,-1.88315,
2.25909,0.615883,0.373714,-0.401131,-0.164467,-1.88202,
2.29847,0.609788,0.368618,-0.377648,-0.162178,-1.87928,
2.3395,0.592034,0.365404,-0.33868,-0.156778,-1.87653,
2.35949,0.589971,0.364108,-0.331266,-0.155987,-1.87577,
2.40036,0.579683,0.361786,-0.305593,-0.152899,-1.87353,
2.42965,0.572429,0.359154,-0.283423,-0.150187,-1.87172,
2.45926,0.571318,0.359308,-0.273229,-0.148859,-1.87103,
2.50011,0.569465,0.35796,-0.257645,-0.147117,-1.86966,
2.52991,0.571352,0.356914,-0.247423,-0.145883,-1.86904,
2.55967,0.572527,0.357014,-0.241122,-0.145097,-1.86866,
2.59991,0.574636,0.357065,-0.233061,-0.14407,-1.86838,
2.6292,0.577098,0.355147,-0.228962,-0.143728,-1.86798,
2.65921,0.579252,0.354681,-0.222779,-0.143,-1.86761,
2.69996,0.581684,0.352587,-0.217714,-0.142638,-1.86706,
2.72966,0.584267,0.350671,-0.215884,-0.142533,-1.86686,
2.75911,0.582584,0.347667,-0.207919,-0.14171,-1.86598,
2.79979,0.577005,0.343656,-0.19714,-0.140489,-1.86492,
2.82982,0.569434,0.34064,-0.186777,-0.139187,-1.86375,
2.8586,0.557727,0.337637,-0.17103,-0.137244,-1.86216,
2.9,0.543079,0.332354,-0.153306,-0.135041,-1.86021,
2.92895,0.530955,0.328813,-0.139551,-0.133265,-1.85866,
2.95934,0.509447,0.325744,-0.116119,-0.129798,-1.85666,
3.00025,0.484222,0.318715,-0.0879989,-0.126317,-1.85356,
3.02996,0.466123,0.315804,-0.0686889,-0.1236,-1.85152,
3.05951,0.441847,0.313395,-0.0423127,-0.119758,-1.8494,
3.09913,0.394234,0.307935,0.00996626,-0.11189,-1.84555,
3.12873,0.368927,0.305735,0.0374994,-0.107659,-1.84366,
3.15883,0.3431,0.304322,0.0656608,-0.103256,-1.84184,
3.19951,0.29194,0.303309,0.120742,-0.0941202,-1.83955,
3.22926,0.26739,0.301686,0.147296,-0.0899465,-1.83773,
3.25927,0.237113,0.299747,0.180336,-0.0851053,-1.83562,
3.29889,0.199494,0.300319,0.218287,-0.0785158,-1.83459,
3.32956,0.166423,0.300356,0.251228,-0.0729289,-1.83319,
3.35851,0.144948,0.301582,0.27181,-0.069321,-1.83275,
3.3989,0.11599,0.303672,0.299182,-0.0645753,-1.83246,
3.43043,0.0859548,0.305638,0.32632,-0.0598855,-1.8318,
3.45954,0.065646,0.307484,0.343954,-0.0567378,-1.83155,
3.50025,0.0319422,0.309988,0.372788,-0.0515674,-1.83134,
3.52967,-0.00218619,0.3131,0.400999,-0.0465166,-1.83137,
3.55981,-0.0242138,0.314813,0.418356,-0.0433697,-1.83141,
3.59931,-0.0608047,0.31785,0.44643,-0.0384019,-1.8319,
3.63043,-0.0793377,0.320375,0.457973,-0.0362085,-1.83229,
3.66003,-0.110982,0.322904,0.476557,-0.0325312,-1.83261,
3.6994,-0.142706,0.324755,0.492629,-0.0294247,-1.83326,
3.72919,-0.156206,0.326511,0.494279,-0.0287325,-1.83318,
3.75865,-0.183709,0.328137,0.50154,-0.0269142,-1.83367,
3.79933,-0.207632,0.329883,0.502946,-0.0261374,-1.8341,
3.82944,-0.223985,0.330283,0.502532,-0.0257224,-1.83424,
3.8585,-0.240433,0.331087,0.491982,-0.02672,-1.83412,
3.89998,-0.248454,0.330072,0.470982,-0.029126,-1.83303,
3.92875,-0.259508,0.33006,0.46032,-0.0301892,-1.83274,
3.96047,-0.265953,0.328545,0.43317,-0.0336955,-1.83178,
3.99849,-0.27018,0.32728,0.403674,-0.0376227,-1.83066,
4.03019,-0.280408,0.326694,0.390351,-0.0391604,-1.83017,
4.06052,-0.273301,0.326257,0.358981,-0.0437657,-1.82959,
4.09942,-0.267121,0.322731,0.304844,-0.0512872,-1.82734,
4.12927,-0.257017,0.321776,0.269603,-0.0563886,-1.82627,
4.15922,-0.255135,0.319922,0.24205,-0.0599766,-1.82501,
4.19907,-0.24758,0.316098,0.19613,-0.0664117,-1.8227,
4.22884,-0.238802,0.315537,0.148701,-0.0731786,-1.82147,
4.26031,-0.234241,0.314569,0.117779,-0.0775988,-1.82073,
4.29918,-0.224848,0.31235,0.0705666,-0.0842547,-1.81906,
4.32906,-0.219716,0.311311,0.0279996,-0.0903059,-1.81772,
4.35867,-0.215323,0.310955,-0.00156491,-0.0945007,-1.81701,
4.39911,-0.206757,0.309379,-0.0468082,-0.100806,-1.81509,
4.42958,-0.20474,0.311047,-0.0838183,-0.106366,-1.8156,
4.45871,-0.199919,0.309794,-0.111083,-0.110175,-1.81433,
4.5001,-0.198129,0.30998,-0.146341,-0.115215,-1.8138,
4.52959,-0.193485,0.310086,-0.184411,-0.120521,-1.81265,
4.55923,-0.190705,0.309833,-0.20835,-0.124015,-1.81175,
4.59932,-0.1852,0.311145,-0.245759,-0.129216,-1.81101,
4.6286,-0.183866,0.313884,-0.266429,-0.132238,-1.8111,
4.65924,-0.178331,0.31549,-0.297686,-0.136767,-1.81048,
4.69963,-0.178063,0.317036,-0.320022,-0.139831,-1.80964,
4.72892,-0.177192,0.318598,-0.335208,-0.141925,-1.8096,
