0,-0.00160899,0.907448,-0.0421311,-0.0296665,0.265713,0.457839,-0.191914,-2.83995,0,2.039,19.6481
0.0333307,-0.0015711,0.913438,-0.0308279,-0.00855542,0.248066,0.44824,-0.187688,-2.83998,0,2.02966,19.4869
0.0669075,-0.0034831,0.920914,-0.0121029,-0.0407448,0.203833,0.478211,-0.181323,-2.83975,0,2.01693,19.5696
0.0991289,-0.00582048,0.927909,0.00599316,-0.0568971,0.191508,0.479454,-0.174578,-2.83988,0,2.00544,19.7111
0.133401,-0.0081589,0.931274,0.0190972,-0.0744579,0.152218,0.493494,-0.169983,-2.83976,0,1.99945,20.1205
0.166706,-0.0100279,0.935698,0.038478,-0.0552203,0.120446,0.513093,-0.163124,-2.83978,0,1.99199,20.623
0.200057,-0.0103079,0.939174,0.057345,-0.0184745,0.0957038,0.501554,-0.156305,-2.83984,0,1.98601,21.8301
0.233326,-0.0107457,0.940636,0.0699468,-0.0175698,0.072726,0.498015,-0.15172,-2.83988,0,1.98236,23.5021
0.266683,-0.0129502,0.941749,0.0892338,-0.053359,0.037003,0.509449,-0.144765,-2.83994,0,1.98046,25.4327
0.300024,-0.0159393,0.941948,0.108545,-0.0726146,0.00496373,0.508215,-0.137933,-2.84011,0,1.97892,26.9105
0.333291,-0.0162072,0.941505,0.119902,-0.0332617,-0.0103704,0.473833,-0.133689,-2.84022,0,1.97952,29.0275
0.366574,-0.0156719,0.94022,0.135327,0.00730538,-0.0317786,0.421704,-0.128162,-2.84032,0,1.98197,32.3745
0.399899,-0.0157976,0.938848,0.14474,-0.000767413,-0.0471361,0.389636,-0.124902,-2.84036,0,1.9837,34.1138
0.433174,-0.0172376,0.935256,0.157613,-0.0362904,-0.0881303,0.348134,-0.120392,-2.84035,0,1.99054,35.3748
0.466515,-0.0186368,0.930676,0.16781,-0.0381864,-0.110516,0.284399,-0.116496,-2.84034,0,1.99796,35.4544
0.499795,-0.0192569,0.927799,0.172988,-0.0293543,-0.117837,0.234285,-0.114521,-2.84042,0,2.00334,33.0205
0.533069,-0.0180011,0.922896,0.178171,0.0237468,-0.126757,0.150569,-0.112653,-2.84044,0,2.01192,31.5714
0.566505,-0.0164632,0.917648,0.180764,0.0358392,-0.139702,0.0784044,-0.111707,-2.8405,0,2.02079,30.5239
0.599991,-0.0165002,0.913451,0.181193,0.0131242,-0.159661,0.037351,-0.111555,-2.84055,0,2.02754,29.8696
0.63331,-0.0170752,0.906421,0.17977,-0.00898301,-0.181134,-0.0270116,-0.112088,-2.84055,0,2.04016,29.811
0.667225,-0.0155984,0.898957,0.175103,0.0366681,-0.204959,-0.10682,-0.113665,-2.84051,0,2.05289,29.2331
0.69961,-0.0139828,0.895313,0.170483,0.0553432,-0.166303,-0.153375,-0.11547,-2.84066,0,2.05926,28.4609
0.732984,-0.0100951,0.887956,0.160971,0.0884575,-0.188872,-0.231196,-0.11885,-2.84066,0,2.07149,27.9307
0.76627,-0.00814375,0.883654,0.152805,0.0816371,-0.180041,-0.29215,-0.121436,-2.84084,0,2.07902,27.3609
0.79953,-0.00773203,0.876114,0.141456,0.0309292,-0.188437,-0.309139,-0.12563,-2.84079,0,2.09217,26.7332
0.832838,-0.0054757,0.868628,0.127197,0.0617756,-0.197912,-0.372382,-0.130659,-2.8408,0,2.10465,26.2125
0.866173,-0.00247641,0.864499,0.115921,0.101327,-0.176986,-0.423174,-0.134556,-2.8409,0,2.11175,25.1688
0.899526,0.00181456,0.858093,0.0989135,0.112879,-0.168091,-0.448915,-0.140989,-2.84084,0,2.1233,24.5232
0.932896,0.00448443,0.852465,0.0815523,0.0707339,-0.144165,-0.452704,-0.147208,-2.84089,0,2.1335,24.098
0.96643,0.00546757,0.848907,0.0701287,0.0528806,-0.141113,-0.460069,-0.151235,-2.84087,0,2.1403,23.6855
0.999693,0.00729009,0.843487,0.0532023,0.0524689,-0.139631,-0.450513,-0.157395,-2.84082,0,2.15082,23.4349
1.03304,0.0117677,0.839206,0.0356414,0.100353,-0.116817,-0.450398,-0.163802,-2.84087,0,2.16056,22.8487
1.06656,0.0151564,0.837122,0.0235172,0.120331,-0.095471,-0.465163,-0.168211,-2.84096,0,2.16614,22.6096
1.09988,0.0177234,0.833755,0.00761256,0.0713501,-0.0888238,-0.419824,-0.17393,-2.84098,0,2.17456,22.4985
1.13328,0.0185307,0.832837,-0.00336198,0.041645,-0.0563998,-0.429365,-0.177692,-2.84115,0,2.1789,22.3553
1.16659,0.0180702,0.831329,-0.0170417,0.00126255,-0.0434906,-0.373087,-0.182668,-2.8412,0,2.18447,22.2933
1.20138,0.019883,0.830689,-0.0319003,0.0414535,-0.0211065,-0.386307,-0.187941,-2.84125,0,2.18855,22.2466
1.23266,0.0216133,0.830979,-0.0413726,0.0562359,-0.00333997,-0.37362,-0.191442,-2.8413,0,2.19035,24.2634
1.26597,0.0225558,0.831338,-0.0549922,0.0211274,-0.000384667,-0.344288,-0.196274,-2.84136,0,2.19297,24.569
1.29926,0.0215756,0.832366,-0.0632448,-0.0174238,0.0269818,-0.327688,-0.19913,-2.84141,0,2.1935,25.171
1.33306,0.0188055,0.83512,-0.0733268,-0.0579166,0.0680449,-0.283313,-0.202893,-2.84148,0,2.19141,26.1974
1.39293,0.0183101,0.839911,-0.0896416,0.00231204,0.0794656,-0.259536,-0.208697,-2.84156,0.0290775,2.18655,26.1909
1.39946,0.0186163,0.840979,-0.0923383,0.0106647,0.0810333,-0.240815,-0.209715,-2.84158,0.0290775,2.18479,26.0704
1.43269,0.019044,0.843149,-0.0979738,0.0128106,0.0829028,-0.225181,-0.211847,-2.84161,0.0290775,2.18182,26.273
1.46595,0.0170644,0.845803,-0.104025,-0.0413604,0.0724696,-0.173091,-0.21397,-2.84162,0.0290775,2.17824,26.3949
1.49911,0.0144384,0.847728,-0.1074,-0.0834896,0.0744167,-0.145992,-0.215162,-2.84162,0.0290775,2.17549,25.6985
1.53338,0.00847597,0.851362,-0.110288,-0.143997,0.0906301,-0.0871593,-0.216178,-2.84157,0.0290775,2.16953,24.9092
1.56668,0.00449834,0.853891,-0.112649,-0.100116,0.0689067,-0.0709279,-0.216962,-2.84147,0.0290775,2.16499,23.4359
1.60012,0.00631102,0.854772,-0.115394,0.0117805,0.0464414,-0.0954105,-0.217988,-2.84147,0.0290775,2.16525,22.3521
1.63352,0.0150568,0.855901,-0.121234,0.186793,0.03461,-0.137899,-0.220066,-2.84159,0.0290775,2.16613,21.8067
1.66718,0.0251899,0.860309,-0.125933,0.246259,0.106896,-0.123019,-0.221767,-2.84168,0.0290775,2.16029,21.6818
1.69948,0.0323335,0.865682,-0.128346,0.270126,0.174082,-0.104392,-0.222523,-2.84175,0.0290775,2.15201,21.7236
1.73276,0.0465854,0.874673,-0.131713,0.356227,0.215884,-0.0919953,-0.223497,-2.84193,0.0290775,2.13738,21.7616
1.76612,0.0593983,0.880037,-0.133258,0.462784,0.214891,-0.0724533,-0.224225,-2.84184,0.0290775,2.12911,22.1825
1.79946,0.084637,0.88944,-0.136403,0.638231,0.250364,-0.0867868,-0.22533,-2.84195,0.0290775,2.11497,23.4019
1.83291,0.109936,0.899655,-0.137312,0.646794,0.26221,-0.0304189,-0.225667,-2.84198,0.0290775,2.10056,24.3916
1.86623,0.126278,0.906839,-0.136791,0.64486,0.27669,0.00532125,-0.225328,-2.84192,0.0290775,2.0903,25.1797
1.89952,0.151412,0.916843,-0.13356,0.665138,0.267413,0.0579364,-0.224136,-2.84167,0.0290775,2.07872,26.0163
1.93284,0.179875,0.925761,-0.128804,0.737634,0.237883,0.112977,-0.222401,-2.8415,0.0290775,2.07015,25.6503
1.96627,0.199327,0.931322,-0.124442,0.749897,0.225661,0.155353,-0.221009,-2.84135,0.0290775,2.0659,24.847
1.99958,0.227902,0.93923,-0.1163,0.736556,0.210005,0.214265,-0.218037,-2.84083,0.0290775,2.06099,24.0964
2.03288,0.243144,0.945746,-0.109481,0.643748,0.236903,0.25639,-0.215437,-2.8407,0.0290775,2.054,22.5102
2.06624,0.2634,0.954216,-0.0966547,0.560525,0.230732,0.318074,-0.210684,-2.83988,0.0290775,2.04572,22.047
2.09979,0.280308,0.961491,-0.0815256,0.464952,0.199375,0.376663,-0.205679,-2.83843,0.0290775,2.03845,21.8491
2.13307,0.291265,0.966019,-0.0706066,0.441992,0.185328,0.406112,-0.202051,-2.83738,0.0290775,2.03295,21.5093
2.16645,0.303553,0.97395,-0.0520941,0.338875,0.206059,0.481027,-0.195611,-2.83545,0.0290775,2.01992,21.8227
2.19983,0.309183,0.981875,-0.0307974,0.182168,0.200797,0.547679,-0.188009,-2.83303,0.0290775,2.00479,22.7409
2.23319,0.308666,0.986776,-0.014784,0.0501456,0.194407,0.604587,-0.182752,-2.83119,0.0290775,1.99557,23.7194
2.26653,0.304647,0.992498,0.0111794,-0.0765054,0.15862,0.666957,-0.174033,-2.82834,0.0290775,1.98274,24.4872
2.29986,0.301457,0.997961,0.0362794,-0.0789363,0.143937,0.671193,-0.165184,-2.82551,0.0290775,1.97071,24.82
2.33322,0.301946,1.00081,0.0523491,-0.0158331,0.12102,0.641817,-0.159685,-2.82366,0.0290775,1.964,25.2174
2.36648,0.301618,1.00348,0.0774489,-0.0193312,0.0731215,0.666768,-0.151085,-2.82089,0.0290775,1.95809,26.3346
2.3997,0.298835,1.00536,0.0944823,-0.077996,0.0717699,0.673923,-0.145236,-2.81915,0.0290775,1.95424,27.6721
2.43298,0.290681,1.00703,0.119737,-0.189745,0.0545168,0.656767,-0.13651,-2.81657,0.0290775,1.95109,26.9174
2.46635,0.28463,1.00548,0.142933,-0.150613,-0.0343812,0.610472,-0.128417,-2.81402,0.0290775,1.95442,25.8799
2.49973,0.281521,1.0054,0.156848,-0.129896,-0.0215187,0.576094,-0.123701,-2.81276,0.0290775,1.95537,25.2359
2.53305,0.279111,1.00247,0.175004,-0.0902562,-0.0606648,0.510976,-0.117566,-2.81103,0.0290775,1.96247,25.2439
2.56644,0.274508,0.997772,0.190502,-0.123122,-0.113485,0.430031,-0.112107,-2.80954,0.0290775,1.97263,25.4644
2.59963,0.269614,0.993647,0.199999,-0.164427,-0.145118,0.389298,-0.10872,-2.80859,0.0290775,1.98131,25.0275
2.633,0.263012,0.987116,0.211358,-0.169947,-0.172664,0.318345,-0.104685,-2.80765,0.0290775,1.99561,24.7721
2.66692,0.261458,0.98127,0.216142,-0.106274,-0.193703,0.233993,-0.102843,-2.80726,0.0290775,2.0076,23.8418
2.75218,0.258134,0.959744,0.223183,-0.070016,-0.265142,0.0583981,-0.100726,-2.80688,0.0384032,2.0505,22.1849
2.78575,0.255179,0.949873,0.220361,-0.0847958,-0.256657,-0.0449437,-0.101378,-2.80713,0.0384032,2.06908,22.0339
