0,2.87609,0.554447,0.216264,0.311471,2.1877,
0.0397458,2.87005,0.554819,0.221041,0.310769,2.18804,
0.0687087,2.86534,0.556751,0.22488,0.310192,2.18814,
0.10895,2.86037,0.561131,0.228723,0.309655,2.18837,
0.138666,2.85738,0.563051,0.231308,0.309324,2.18856,
0.169576,2.85061,0.569349,0.236646,0.308671,2.18884,
0.20961,2.84641,0.573592,0.239277,0.308114,2.18882,
0.238734,2.84203,0.576625,0.242525,0.307678,2.18891,
0.269751,2.83799,0.5847,0.244491,0.307357,2.18896,
0.308307,2.83358,0.592845,0.246662,0.307147,2.18927,
0.339959,2.83041,0.596646,0.247997,0.306979,2.18926,
0.368839,2.82766,0.604342,0.247376,0.306994,2.18917,
0.409377,2.82358,0.610884,0.247006,0.307018,2.1891,
0.438633,2.82361,0.613183,0.24438,0.307085,2.18846,
0.468631,2.82143,0.618679,0.24395,0.307269,2.18858,
0.508978,2.81974,0.625287,0.240707,0.307574,2.18819,
0.539415,2.81695,0.6274,0.241075,0.307552,2.18809,
0.569081,2.81453,0.630298,0.240074,0.307669,2.18804,
0.608655,2.80897,0.636949,0.238837,0.308188,2.18871,
0.638699,2.8084,0.637981,0.236264,0.308518,2.18862,
0.66857,2.80599,0.638622,0.23585,0.308682,2.18865,
0.708709,2.8016,0.636744,0.233848,0.308959,2.18852,
0.739339,2.80413,0.637279,0.228751,0.30953,2.1883,
0.768222,2.80426,0.636813,0.226313,0.309868,2.18818,
0.809298,2.80574,0.634994,0.22191,0.310466,2.18796,
0.838743,2.80946,0.632187,0.216139,0.311233,2.1877,
0.868805,2.81162,0.631626,0.212749,0.311706,2.18753,
0.908833,2.81072,0.629175,0.211923,0.311979,2.18753,
0.939113,2.81554,0.628437,0.205678,0.312712,2.18723,
0.969074,2.81127,0.626809,0.208572,0.312402,2.18735,
1.00883,2.81439,0.62639,0.205115,0.312837,2.18716,
1.03862,2.8135,0.625198,0.205553,0.312784,2.1872,
1.06995,2.81067,0.622553,0.208108,0.31244,2.18716,
1.09893,2.81312,0.623859,0.205908,0.312692,2.18727,
1.13861,2.80924,0.620949,0.209987,0.312221,2.18747,
1.16847,2.81056,0.619717,0.209617,0.312253,2.18741,
1.19849,2.81115,0.618965,0.209509,0.312334,2.18747,
1.24002,2.81287,0.61733,0.208596,0.312456,2.18734,
1.27079,2.81919,0.617232,0.203393,0.313121,2.18713,
1.30927,2.82508,0.615898,0.197283,0.313915,2.18688,
1.33963,2.83046,0.61469,0.192078,0.314661,2.18662,
1.36832,2.84011,0.613219,0.182627,0.315992,2.18627,
1.40948,2.85056,0.60879,0.172327,0.317278,2.18488,
1.43864,2.85748,0.610111,0.166247,0.318455,2.18475,
1.47077,2.87058,0.607624,0.153724,0.320396,2.18432,
1.50891,2.89469,0.609129,0.129696,0.32361,2.18428,
1.53919,2.90816,0.608213,0.117104,0.325423,2.18378,
1.56893,2.92102,0.606903,0.105636,0.32713,2.18334,
1.59887,2.93944,0.602743,0.0893269,0.329426,2.18176,
1.63913,2.95856,0.598337,0.0734709,0.331729,2.181,
1.66934,2.97867,0.601659,0.0556851,0.33414,2.18108,
1.69864,2.99428,0.598191,0.0437488,0.336189,2.18047,
1.73847,3.01491,0.596963,0.0269564,0.33858,2.18021,
1.77053,3.02863,0.595078,0.0160582,0.340231,2.18001,
1.7987,3.04799,0.591914,0.00114782,0.342415,2.17961,
1.83938,3.06856,0.588419,-0.01418,0.344774,2.17941,
1.87145,3.0805,0.586151,-0.0229205,0.346056,2.1792,
1.89953,3.09293,0.583707,-0.0316065,0.34743,2.17921,
1.93964,3.11799,0.577666,-0.0489292,0.349982,2.17907,
1.96937,3.12939,0.575823,-0.0565535,0.351025,2.17905,
1.99841,3.14033,0.572289,-0.0623574,0.352019,2.1791,
2.0386,-3.11879,0.569945,-0.0760904,0.353945,2.18038,
2.07031,-3.10755,0.567438,-0.0815795,0.354795,2.18046,
2.09984,-3.09558,0.565003,-0.0873506,0.355656,2.18057,
2.13929,-3.07865,0.553341,-0.0928424,0.356767,2.17837,
2.16874,-3.06438,0.552831,-0.0964863,0.357422,2.17878,
2.19985,-3.05315,0.551289,-0.100134,0.357802,2.17904,
2.2399,-3.03983,0.55066,-0.101104,0.358073,2.17951,
2.26854,-3.02245,0.549543,-0.10572,0.358662,2.1794,
2.29943,-3.01163,0.549335,-0.106595,0.35897,2.17932,
2.33995,-2.99161,0.549537,-0.112078,0.359832,2.17845,
2.36916,-2.98043,0.553337,-0.108992,0.359389,2.17932,
