0,-0.03034,0.667888,-0.0702167,0.03963,0.17254,0.0109671,-0.0394584,-2.13753,0,2.13698,22.0034
0.0358441,-0.0291859,0.674341,-0.0697272,0.0297248,0.172366,0.0120737,-0.0392644,-2.13738,0.00694956,2.13078,22.087
0.0658994,-0.0279667,0.680747,-0.0689907,0.0311909,0.168321,0.0176795,-0.0390103,-2.13732,0.00694956,2.12365,23.4549
0.0991104,-0.0261701,0.684818,-0.0698049,0.0542076,0.162395,-0.00897102,-0.0391491,-2.13736,0.00694956,2.11891,22.5027
0.132393,-0.024701,0.690334,-0.0687797,0.0381883,0.147288,0.0205624,-0.0388754,-2.13739,0.00694956,2.11196,20.3948
0.165708,-0.0256793,0.693456,-0.0672026,-0.0132912,0.131247,0.0484473,-0.0383871,-2.13735,0.00694956,2.10881,19.2961
0.199038,-0.0301285,0.697248,-0.0640119,-0.09601,0.103751,0.0756051,-0.0371921,-2.13725,0.00694956,2.10387,19.532
0.232328,-0.0312284,0.700579,-0.0632469,-0.0236818,0.0920944,0.021154,-0.0368347,-2.13719,0.00694956,2.09875,19.4561
0.265606,-0.0251917,0.702568,-0.0666012,0.147334,0.0828904,-0.0786796,-0.0380298,-2.13721,0.00694956,2.09628,18.6884
0.298901,-0.00873159,0.704384,-0.0751962,0.37607,0.0577458,-0.19449,-0.041263,-2.13716,0.00694956,2.0959,18.1145
0.332302,0.00867122,0.709476,-0.0840961,0.42848,0.121451,-0.216183,-0.0443633,-2.13748,0.00694956,2.09298,17.7095
0.365727,0.0190121,0.714334,-0.0888261,0.419773,0.169293,-0.199052,-0.0460933,-2.13769,0.00694956,2.08776,17.3508
0.399,0.0380044,0.720315,-0.0977425,0.496079,0.156037,-0.233471,-0.0490997,-2.13778,0.00694956,2.0831,17.1177
0.432313,0.0555033,0.724476,-0.105577,0.618257,0.158005,-0.280258,-0.0519562,-2.13811,0.00694956,2.08244,17.389
0.465707,0.0895227,0.731055,-0.120998,0.846722,0.168679,-0.381727,-0.0573809,-2.13897,0.00694956,2.07996,17.772
0.499008,0.125666,0.737484,-0.136828,0.937198,0.177811,-0.418668,-0.0628237,-2.13989,0.00694956,2.0783,18.7479
0.532282,0.146477,0.741758,-0.144424,0.866172,0.172725,-0.343478,-0.0654816,-2.14026,0.00694956,2.07822,20.4355
0.565537,0.175645,0.747465,-0.152832,0.787401,0.148065,-0.239744,-0.0684163,-2.14076,0.00694956,2.07932,22.3255
0.598749,0.206324,0.752073,-0.160094,0.802166,0.119875,-0.201946,-0.0708022,-2.14136,0.00694956,2.08252,24.1777
0.632089,0.22776,0.755381,-0.16481,0.842078,0.132171,-0.194315,-0.0722872,-2.14179,0.00694956,2.08406,26.7752
0.666427,0.256448,0.760579,-0.166491,0.760433,0.137565,-0.0738164,-0.0729568,-2.14212,0.00694956,2.08407,29.089
0.699712,0.276882,0.765939,-0.162914,0.564857,0.137237,0.0774013,-0.071531,-2.14189,0.00694956,2.08156,30.1997
0.733013,0.28628,0.769327,-0.157901,0.433921,0.131905,0.157739,-0.0694749,-2.14138,0.00694956,2.0787,30.648
0.766314,0.296182,0.774003,-0.14538,0.299339,0.126642,0.298298,-0.0651529,-2.14021,0.00694956,2.07236,29.9238
0.799619,0.301141,0.777174,-0.135214,0.232901,0.125639,0.361077,-0.0616288,-2.13917,0.00694956,2.06678,27.646
0.832988,0.304224,0.782133,-0.116105,0.098501,0.124008,0.487363,-0.0555025,-2.13694,0.00694956,2.0561,26.6497
0.866353,0.299761,0.788109,-0.0944527,-0.0832412,0.146469,0.553187,-0.0479392,-2.13457,0.00694956,2.04266,25.7254
0.899669,0.293679,0.790834,-0.0783571,-0.182013,0.129839,0.599828,-0.042272,-2.13277,0.00694956,2.03536,25.7264
0.933011,0.286473,0.793495,-0.0549991,-0.179485,0.084696,0.614591,-0.0340484,-2.13017,0.00694956,2.02658,25.5503
